,created_at,screen_name,text,lang,retweet_count,reply_count,like_count,quote_count,id,author_id,conversation_id,in_reply_to_user_id,geo,entities,sentiment
89,2019-02-12T03:31:00.000Z,None,"✅ OK my Genesis Personal Training Peeps ...the Gear Is Here! 😊Light weight Hoodies, Shirts and Tanks now available! Rock that GPT logo to let people know you are down with Science Based Fitness!! 📝💪🤓 https://t.co/25bVgpwYve",en,0,0,1,0,1095163334918393863,210639093,1095163334918393863,,,"{'urls': [{'start': 200, 'end': 223, 'url': 'https://t.co/25bVgpwYve', 'expanded_url': 'https://www.identityink.com/product-category/genesis-personal-training/', 'display_url': 'identityink.com/product-catego…'}], 'annotations': [{'start': 8, 'end': 14, 'probability': 0.5035, 'type': 'Other', 'normalized_text': 'Genesis'}]}",3.7357677678197394
90,2019-02-12T02:34:10.000Z,None,@HexLatex GPT more like Good Plaything amirite,en,0,0,3,0,1095149031981043712,932783527699124224,1095114421863514112,2686280796.0,,"{'mentions': [{'start': 0, 'end': 9, 'username': 'HexLatex', 'id': '2686280796'}], 'annotations': [{'start': 10, 'end': 12, 'probability': 0.6048, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 24, 'end': 37, 'probability': 0.5995, 'type': 'Other', 'normalized_text': 'Good Plaything'}]}",3.848286082182752
91,2019-02-12T00:44:41.000Z,None,@CeeksFNBR Good luck to every one I could really use this because my old account got blocked and i lost at least $300 and i gpt it since season 4 not long but i had every max battle pass anyway good luck to everyone and if i dpnt win congrats to whoever won in advance,en,0,0,0,0,1095121479845511168,1085529053480828928,1095114130514632704,1.094424940978135e+18,,,2.9143351978546166
92,2019-02-11T23:54:54.000Z,None,"""GPT ETHNIC"" Price :105.000 FOR ORDER invite pin bb 24e7463a &amp; wa 081222252114. https://t.co/Rnt9yfE0rC",en,0,0,0,0,1095108949194432513,1705333058,1095108949194432513,,,"{'urls': [{'start': 84, 'end': 107, 'url': 'https://t.co/Rnt9yfE0rC', 'expanded_url': 'https://twitter.com/vamoshASIA/status/569029626917302272/photo/1', 'display_url': 'pic.twitter.com/Rnt9yfE0rC', 'media_key': '3_569029620540780544'}], 'annotations': [{'start': 1, 'end': 3, 'probability': 0.4996, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 5, 'end': 10, 'probability': 0.5462, 'type': 'Other', 'normalized_text': 'ETHNIC'}]}",3.2363594972596497
93,2019-02-11T23:17:13.000Z,None,"GPT Group profit up, eyes new projects https://t.co/cX1bCHJPmq",en,0,0,0,0,1095099465139191808,255323954,1095099465139191808,,,"{'urls': [{'start': 39, 'end': 62, 'url': 'https://t.co/cX1bCHJPmq', 'expanded_url': 'http://www.couriermail.com.au/business/breaking-news/news-story/9174b77b84ab25a4a49b080411c50a7c', 'display_url': 'couriermail.com.au/business/break…'}], 'annotations': [{'start': 0, 'end': 8, 'probability': 0.5375, 'type': 'Other', 'normalized_text': 'GPT Group'}]}",3.179018975075662
94,2019-02-11T22:50:34.000Z,None,"#stanfordnlp RT Thom_Wolf: PT-BERT 0.5 out💥
Pretty big release w. not 1 but TWO new pretrained models:
-classic: OpenAI's GPT
-brand-new: Transformer-XL by Google/CMU
As always both should be super easy to use

So...BERT now stands for Big-&amp;-Extendin… https://t.co/rtJadTDcnj",en,0,0,0,0,1095092758019223552,26131740,1095092758019223552,,,"{'hashtags': [{'start': 0, 'end': 12, 'tag': 'stanfordnlp'}], 'urls': [{'start': 256, 'end': 279, 'url': 'https://t.co/rtJadTDcnj', 'expanded_url': 'https://twitter.com/Thom_Wolf/status/1094976790001520640/photo/1', 'display_url': 'pic.twitter.com/rtJadTDcnj', 'media_key': '3_1094972866020417539'}], 'annotations': [{'start': 16, 'end': 24, 'probability': 0.7262, 'type': 'Other', 'normalized_text': 'Thom_Wolf'}, {'start': 113, 'end': 118, 'probability': 0.483, 'type': 'Other', 'normalized_text': 'OpenAI'}, {'start': 156, 'end': 161, 'probability': 0.9083, 'type': 'Organization', 'normalized_text': 'Google'}, {'start': 163, 'end': 165, 'probability': 0.5791, 'type': 'Organization', 'normalized_text': 'CMU'}]}",3.271631185516189
95,2019-02-11T22:50:20.000Z,None,"stanfordnlp: RT Thom_Wolf: PT-BERT 0.5 out💥
Pretty big release w. not 1 but TWO new pretrained models:
-classic: OpenAI's GPT
-brand-new: Transformer-XL by Google/CMU
As always both should be super easy to use

So...BERT now stands for Big-&amp;-Extendin… https://t.co/epXTtX6AZu",en,0,0,0,0,1095092700481839105,998461953629609985,1095092700481839105,,,"{'urls': [{'start': 256, 'end': 279, 'url': 'https://t.co/epXTtX6AZu', 'expanded_url': 'https://twitter.com/Thom_Wolf/status/1094976790001520640/photo/1', 'display_url': 'pic.twitter.com/epXTtX6AZu', 'media_key': '3_1094972866020417539'}], 'annotations': [{'start': 0, 'end': 10, 'probability': 0.5605, 'type': 'Other', 'normalized_text': 'stanfordnlp'}, {'start': 16, 'end': 24, 'probability': 0.7491, 'type': 'Other', 'normalized_text': 'Thom_Wolf'}, {'start': 113, 'end': 118, 'probability': 0.4759, 'type': 'Other', 'normalized_text': 'OpenAI'}, {'start': 156, 'end': 161, 'probability': 0.9042, 'type': 'Organization', 'normalized_text': 'Google'}, {'start': 163, 'end': 165, 'probability': 0.5792, 'type': 'Organization', 'normalized_text': 'CMU'}]}",3.415439874510901
96,2019-02-11T22:21:00.000Z,None,@Wes10 Your tweet gpt stolen,en,0,0,0,0,1095085320176046082,966096697012162560,1074803570640334848,2266263029.0,,"{'mentions': [{'start': 0, 'end': 6, 'username': 'Wes10', 'id': '2266263029'}]}",1.436399525112569
97,2019-02-11T22:15:00.000Z,None,"Office towers boost @TheGPTGroup profit, @NickLenaghan reports  https://t.co/w8jnaguM5z #ausbiz #ausproperty #office #commercialrealestate",en,0,0,1,0,1095083809199009792,2609156004,1095083809199009792,,,"{'hashtags': [{'start': 88, 'end': 95, 'tag': 'ausbiz'}, {'start': 96, 'end': 108, 'tag': 'ausproperty'}, {'start': 109, 'end': 116, 'tag': 'office'}, {'start': 117, 'end': 138, 'tag': 'commercialrealestate'}], 'mentions': [{'start': 20, 'end': 32, 'username': 'TheGPTGroup', 'id': '52260887'}, {'start': 41, 'end': 54, 'username': 'NickLenaghan', 'id': '1336614722'}], 'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/w8jnaguM5z', 'expanded_url': 'https://www.afr.com/real-estate/sydney-melbourne-office-towers-take-gpt-profit-higher-20190211-h1b35g', 'display_url': 'afr.com/real-estate/sy…'}], 'annotations': [{'start': 89, 'end': 94, 'probability': 0.4107, 'type': 'Place', 'normalized_text': 'ausbiz'}]}",3.312207649416024
98,2019-02-11T22:14:57.000Z,None,GPT&amp;#8217;s Bob Johnston warns housing downturn could weigh on retail - https://t.co/W3ixEgB1k9,en,0,0,0,0,1095083796276232192,1373885778,1095083796276232192,,,"{'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/W3ixEgB1k9', 'expanded_url': 'https://www.commercialrealestate.com.au/news/gpts-bob-johnston-warns-housing-downturn-could-weigh-on-retail/', 'display_url': 'commercialrealestate.com.au/news/gpts-bob-…', 'status': 200, 'unwound_url': 'https://www.commercialrealestate.com.au/news/gpts-bob-johnston-warns-housing-downturn-could-weigh-on-retail/'}], 'annotations': [{'start': 16, 'end': 27, 'probability': 0.899, 'type': 'Person', 'normalized_text': 'Bob Johnston'}]}",2.6102046808513735
99,2019-02-11T22:08:24.000Z,None,"GPT warns housing downturn could weigh on retail. @NickLenaghan
#commercialrealestate
https://t.co/Ci0GQpPcf6",en,0,0,2,0,1095082149705707520,537763456,1095082149705707520,,,"{'hashtags': [{'start': 64, 'end': 85, 'tag': 'commercialrealestate'}], 'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/Ci0GQpPcf6', 'expanded_url': 'https://www.commercialrealestate.com.au/news/gpts-bob-johnston-warns-housing-downturn-could-weigh-on-retail/?utm_source=Pyrmont', 'display_url': 'commercialrealestate.com.au/news/gpts-bob-…'}], 'mentions': [{'start': 50, 'end': 63, 'username': 'NickLenaghan', 'id': '1336614722'}], 'annotations': [{'start': 0, 'end': 2, 'probability': 0.6919, 'type': 'Organization', 'normalized_text': 'GPT'}]}",2.0017095229353954
100,2019-02-11T21:02:31.000Z,None,"@KevinMKruse So rosa parks deserved it, muhammed ali deserved it...but donald trump only gpt it because he was a white rich developer of german decent? Hmm thats interesting",en,0,3,1,0,1095065568351346688,2924024564,952575997702033408,3060489838.0,,"{'mentions': [{'start': 0, 'end': 12, 'username': 'KevinMKruse', 'id': '3060489838'}], 'annotations': [{'start': 16, 'end': 19, 'probability': 0.4578, 'type': 'Other', 'normalized_text': 'rosa'}, {'start': 71, 'end': 82, 'probability': 0.8496, 'type': 'Person', 'normalized_text': 'donald trump'}]}",2.626023893813808
101,2019-02-11T19:07:43.000Z,None,"A good recap of our CVT work https://t.co/2YmAkGCPpX  together with other great #nlproc innovations in 2018: Cove, ELMo, GPT, and BERT! https://t.co/JSgaaV2f88",en,4,0,10,0,1095036678077476864,18027886,1095036678077476864,,,"{'hashtags': [{'start': 80, 'end': 87, 'tag': 'nlproc'}], 'urls': [{'start': 29, 'end': 52, 'url': 'https://t.co/2YmAkGCPpX', 'expanded_url': 'https://arxiv.org/abs/1809.08370', 'display_url': 'arxiv.org/abs/1809.08370', 'status': 200, 'unwound_url': 'https://arxiv.org/abs/1809.08370'}, {'start': 136, 'end': 159, 'url': 'https://t.co/JSgaaV2f88', 'expanded_url': 'https://twitter.com/lilianweng/status/1091878738457911297', 'display_url': 'twitter.com/lilianweng/sta…'}], 'annotations': [{'start': 20, 'end': 22, 'probability': 0.4746, 'type': 'Other', 'normalized_text': 'CVT'}, {'start': 81, 'end': 86, 'probability': 0.5687, 'type': 'Other', 'normalized_text': 'nlproc'}, {'start': 109, 'end': 112, 'probability': 0.3962, 'type': 'Other', 'normalized_text': 'Cove'}, {'start': 115, 'end': 118, 'probability': 0.4351, 'type': 'Other', 'normalized_text': 'ELMo'}, {'start': 121, 'end': 123, 'probability': 0.3923, 'type': 'Other', 'normalized_text': 'GPT'}]}",4.447555548249204
102,2019-02-11T18:09:10.000Z,None,"@HamidMirPAK @MuradAliShahPPP O ehsaas e kamtri k namoonay!
Tera ore Jang Geo ka GPT tho abb ore hoga!
Plz don't ask for GPT?
Its a slang!",en,0,0,1,0,1095021945341571072,4767816559,1095011220137086983,213539531.0,,"{'mentions': [{'start': 0, 'end': 12, 'username': 'HamidMirPAK', 'id': '213539531'}, {'start': 13, 'end': 29, 'username': 'MuradAliShahPPP', 'id': '952945221930831872'}], 'annotations': [{'start': 121, 'end': 123, 'probability': 0.3465, 'type': 'Organization', 'normalized_text': 'GPT'}]}",1.7436208161839595
103,2019-02-11T18:01:10.000Z,None,"Great overview of pre-trained language models like @OpenAI GPT and BERT (and their advantage over static word embeddings)

See Lilian's full post here —
https://t.co/zM9BRiUDwg",en,0,0,0,0,1095019931421327362,920489301690814464,1095019931421327362,,,"{'urls': [{'start': 153, 'end': 176, 'url': 'https://t.co/zM9BRiUDwg', 'expanded_url': 'https://lilianweng.github.io/lil-log/2019/01/31/generalized-language-models.html', 'display_url': 'lilianweng.github.io/lil-log/2019/0…'}], 'mentions': [{'start': 51, 'end': 58, 'username': 'OpenAI', 'id': '4398626122'}], 'annotations': [{'start': 59, 'end': 61, 'probability': 0.5049, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 67, 'end': 70, 'probability': 0.6035, 'type': 'Other', 'normalized_text': 'BERT'}, {'start': 127, 'end': 132, 'probability': 0.5133, 'type': 'Other', 'normalized_text': 'Lilian'}]}",4.347022097136264
104,2019-02-11T17:57:45.000Z,None,GPT grows logistics portfolio with three acquisitions in Melbourne – Logistics Magazine – Australia https://t.co/gGdDwTzBWl https://t.co/UzJ7HZoSOb,en,0,0,0,0,1095019072364920838,187137990,1095019072364920838,,,"{'urls': [{'start': 100, 'end': 123, 'url': 'https://t.co/gGdDwTzBWl', 'expanded_url': 'https://melbourneinformer.com/133027/gpt-grows-logistics-portfolio-with-three-acquisitions-in-melbourne-logistics-magazine-australia/', 'display_url': 'melbourneinformer.com/133027/gpt-gro…'}, {'start': 124, 'end': 147, 'url': 'https://t.co/UzJ7HZoSOb', 'expanded_url': 'https://twitter.com/melbourneinform/status/1095019072364920838/photo/1', 'display_url': 'pic.twitter.com/UzJ7HZoSOb', 'media_key': '3_1095019070657912833'}], 'annotations': [{'start': 0, 'end': 2, 'probability': 0.4923, 'type': 'Organization', 'normalized_text': 'GPT'}, {'start': 57, 'end': 65, 'probability': 0.9672, 'type': 'Place', 'normalized_text': 'Melbourne'}, {'start': 69, 'end': 86, 'probability': 0.8718, 'type': 'Other', 'normalized_text': 'Logistics Magazine'}]}",4.121446115368833
105,2019-02-11T16:41:48.000Z,None,"#MOGMedicalMonday  💊

Gateau Physical Therapy and Sports Medicine is hosting a Free Women's Wellness Workshop! Read below to learn more! 

👇👇👇👇👇 https://t.co/3Y5duM0Bbu",en,0,0,0,0,1094999955880767488,737685370570047492,1094999955880767488,,,"{'hashtags': [{'start': 0, 'end': 17, 'tag': 'MOGMedicalMonday'}], 'urls': [{'start': 145, 'end': 168, 'url': 'https://t.co/3Y5duM0Bbu', 'expanded_url': 'https://www.facebook.com/GPT.medically.oriented.gym/posts/2330654793632842', 'display_url': 'facebook.com/GPT.medically.…'}], 'annotations': [{'start': 1, 'end': 16, 'probability': 0.6633, 'type': 'Other', 'normalized_text': 'MOGMedicalMonday'}, {'start': 22, 'end': 44, 'probability': 0.5777, 'type': 'Other', 'normalized_text': 'Gateau Physical Therapy'}, {'start': 57, 'end': 64, 'probability': 0.5845, 'type': 'Other', 'normalized_text': 'Medicine'}, {'start': 89, 'end': 90, 'probability': 0.595, 'type': 'Other', 'normalized_text': ""'s""}]}",3.7603753551721963
106,2019-02-11T16:15:00.000Z,None,Save a little bit of time on your #Bing #MicrosoftRewards GPT routine. Today's Bing Quiz Answers: 1) La Tomatina. 2) July. 3) Hangul Day. #bingquiz #makemoneyonline,en,0,0,0,0,1094993211846729729,787364891116113920,1094993211846729729,,,"{'hashtags': [{'start': 34, 'end': 39, 'tag': 'Bing'}, {'start': 40, 'end': 57, 'tag': 'MicrosoftRewards'}, {'start': 138, 'end': 147, 'tag': 'bingquiz'}, {'start': 148, 'end': 164, 'tag': 'makemoneyonline'}], 'annotations': [{'start': 35, 'end': 38, 'probability': 0.6463, 'type': 'Other', 'normalized_text': 'Bing'}, {'start': 41, 'end': 56, 'probability': 0.4903, 'type': 'Other', 'normalized_text': 'MicrosoftRewards'}, {'start': 58, 'end': 60, 'probability': 0.4406, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 79, 'end': 87, 'probability': 0.6852, 'type': 'Other', 'normalized_text': 'Bing Quiz'}, {'start': 101, 'end': 111, 'probability': 0.8097, 'type': 'Other', 'normalized_text': 'La Tomatina'}, {'start': 126, 'end': 131, 'probability': 0.487, 'type': 'Other', 'normalized_text': 'Hangul'}]}",2.4312421340176393
107,2019-02-11T16:00:30.000Z,None,"The Tenth Annual GPT Conference is just around the corner! Have you registered to network with and learn from top experts in the telehealth field? 

The Early Bird special ends soon: https://t.co/6NrOtbAkb8",en,0,0,0,0,1094989562470903808,450697174,1094989562470903808,,,"{'urls': [{'start': 183, 'end': 206, 'url': 'https://t.co/6NrOtbAkb8', 'expanded_url': 'http://ow.ly/hAWe30nEKtC', 'display_url': 'ow.ly/hAWe30nEKtC'}], 'annotations': [{'start': 17, 'end': 30, 'probability': 0.5286, 'type': 'Other', 'normalized_text': 'GPT Conference'}, {'start': 153, 'end': 162, 'probability': 0.7162, 'type': 'Other', 'normalized_text': 'Early Bird'}]}",4.079218130291014
108,2019-02-11T15:09:45.000Z,None,"PT-BERT 0.5 out💥
Pretty big release w. not 1 but TWO new pretrained models:
-classic: OpenAI's GPT
-brand-new: Transformer-XL by Google/CMU
As always both should be super easy to use

So...BERT now stands for Big-&amp;-Extending-Repository-of-Transformers😅

Happy Transfer Learning! https://t.co/yIdTHHJKKA",en,245,7,818,8,1094976790001520640,246939962,1094976790001520640,,,"{'urls': [{'start': 283, 'end': 306, 'url': 'https://t.co/yIdTHHJKKA', 'expanded_url': 'https://twitter.com/Thom_Wolf/status/1094976790001520640/photo/1', 'display_url': 'pic.twitter.com/yIdTHHJKKA', 'media_key': '3_1094972866020417539'}], 'annotations': [{'start': 86, 'end': 91, 'probability': 0.4604, 'type': 'Organization', 'normalized_text': 'OpenAI'}, {'start': 111, 'end': 121, 'probability': 0.4713, 'type': 'Other', 'normalized_text': 'Transformer'}, {'start': 129, 'end': 134, 'probability': 0.921, 'type': 'Organization', 'normalized_text': 'Google'}, {'start': 136, 'end': 138, 'probability': 0.6846, 'type': 'Organization', 'normalized_text': 'CMU'}]}",3.7006283141054217
109,2019-02-11T14:57:33.000Z,None,#mondaymotivation is a cortado to perfection #coffee #latteart #GPT #BK @ Cafe Grumpy https://t.co/sdvsLhtjeo,en,0,0,0,0,1094973721180172288,14428218,1094973721180172288,,"{'coordinates': {'type': 'Point', 'coordinates': [-73.94865274, 40.72830067]}, 'place_id': '011add077f4d2da3'}","{'hashtags': [{'start': 0, 'end': 17, 'tag': 'mondaymotivation'}, {'start': 45, 'end': 52, 'tag': 'coffee'}, {'start': 53, 'end': 62, 'tag': 'latteart'}, {'start': 63, 'end': 67, 'tag': 'GPT'}, {'start': 68, 'end': 71, 'tag': 'BK'}], 'urls': [{'start': 86, 'end': 109, 'url': 'https://t.co/sdvsLhtjeo', 'expanded_url': 'https://www.instagram.com/p/BtvuQmkATcQ/?utm_source=ig_twitter_share&igshid=7wj0racnp2q', 'display_url': 'instagram.com/p/BtvuQmkATcQ/…'}], 'annotations': [{'start': 64, 'end': 66, 'probability': 0.356, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 69, 'end': 70, 'probability': 0.4111, 'type': 'Other', 'normalized_text': 'BK'}, {'start': 74, 'end': 84, 'probability': 0.7308, 'type': 'Other', 'normalized_text': 'Cafe Grumpy'}]}",4.198397017364659
110,2019-02-11T14:49:55.000Z,None,@RKBQ8 @Tempest_Tim @ProfMolokhia @moom1 my hand gpt hurt just from watching,en,0,0,0,0,1094971799270551552,826774178,1094684778455011329,437150927.0,,"{'mentions': [{'start': 0, 'end': 6, 'username': 'RKBQ8', 'id': '437150927'}, {'start': 7, 'end': 19, 'username': 'Tempest_Tim', 'id': '4900731382'}, {'start': 20, 'end': 33, 'username': 'ProfMolokhia', 'id': '1132395174'}, {'start': 34, 'end': 40, 'username': 'moom1', 'id': '94800663'}]}",1.6498143060634936
111,2019-02-11T14:35:13.000Z,None,Its more ways to male money on social media than being online models ladies yall forgot yall gpt kids that look up to yall,en,0,0,0,0,1094968101928685568,711591028,1094968101928685568,,,,2.014063123300758
112,2019-02-11T12:02:13.000Z,None,@Teeboho_Moki Yeap. Sis just gpt sick all over again,en,0,0,0,0,1094929598876401664,563610228,1094924527203696640,598369659.0,,"{'mentions': [{'start': 0, 'end': 13, 'username': 'Teeboho_Moki', 'id': '598369659'}]}",1.5074751463273095
113,2019-02-11T12:02:05.000Z,None,Romanian scientists to pioneer first generalized pathway trial (GPT),en,0,0,0,0,1094929561983234048,728391424501231616,1094929561983234048,,,"{'annotations': [{'start': 64, 'end': 66, 'probability': 0.3597, 'type': 'Other', 'normalized_text': 'GPT'}]}",4.224385027593216
114,2019-02-11T11:55:05.000Z,None,"$GPT #GPT Group Morningstar | Rents Across GPT’s Broader Portfolio Constrained by Challenges in Retail. FVE up 6% to AUD 5.40: GPT Group reported 2018 earnings on a funds from operations, or FFO, basis of AUD 31.84 cents per security, up 3.5% and… https://t.co/Ep7B6OAVYq https://t.co/RpXpJi36WL",en,0,0,0,0,1094927801294024705,3068641671,1094927801294024705,,,"{'hashtags': [{'start': 5, 'end': 9, 'tag': 'GPT'}], 'cashtags': [{'start': 0, 'end': 4, 'tag': 'GPT'}], 'urls': [{'start': 248, 'end': 271, 'url': 'https://t.co/Ep7B6OAVYq', 'expanded_url': 'http://dlvr.it/Qydw5C', 'display_url': 'dlvr.it/Qydw5C'}, {'start': 272, 'end': 295, 'url': 'https://t.co/RpXpJi36WL', 'expanded_url': 'https://twitter.com/ResearchPool/status/1094927801294024705/photo/1', 'display_url': 'pic.twitter.com/RpXpJi36WL', 'media_key': '3_1094927796978147328'}], 'annotations': [{'start': 1, 'end': 3, 'probability': 0.412, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 6, 'end': 8, 'probability': 0.4783, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 43, 'end': 45, 'probability': 0.3487, 'type': 'Organization', 'normalized_text': 'GPT'}]}",2.0480557885163826
115,2019-02-11T11:45:00.000Z,None,LMAO i actually gpt cursed out for telling a seller their ticket was too expensive for me 🖕🏼,en,0,2,0,0,1094925265313169408,637340948,1094925265313169408,,,,1.5056719888605747
116,2019-02-11T11:34:48.000Z,None,"$GPT #GPT Group Rents Across GPT’s Broader Portfolio Constrained by Challenges in Retail. FVE up 6% to AUD 5.40: GPT Group reported 2018 earnings on a funds from operations, or FFO, basis of AUD 31.84 cents per security, up 3.5% and consistent with… https://t.co/obtK0SWPcY https://t.co/HKwJphkNBU",en,0,0,0,0,1094922696847089665,3068641671,1094922696847089665,,,"{'hashtags': [{'start': 5, 'end': 9, 'tag': 'GPT'}], 'cashtags': [{'start': 0, 'end': 4, 'tag': 'GPT'}], 'urls': [{'start': 250, 'end': 273, 'url': 'https://t.co/obtK0SWPcY', 'expanded_url': 'http://dlvr.it/QydrvX', 'display_url': 'dlvr.it/QydrvX'}, {'start': 274, 'end': 297, 'url': 'https://t.co/HKwJphkNBU', 'expanded_url': 'https://twitter.com/ResearchPool/status/1094922696847089665/photo/1', 'display_url': 'pic.twitter.com/HKwJphkNBU', 'media_key': '3_1094922692971573249'}], 'annotations': [{'start': 1, 'end': 3, 'probability': 0.4216, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 6, 'end': 8, 'probability': 0.4784, 'type': 'Other', 'normalized_text': 'GPT'}, {'start': 29, 'end': 31, 'probability': 0.3849, 'type': 'Organization', 'normalized_text': 'GPT'}, {'start': 113, 'end': 115, 'probability': 0.3307, 'type': 'Other', 'normalized_text': 'GPT'}]}",2.227480817760223
117,2019-02-11T11:20:55.000Z,None,Nel frattempo #Rubio con Got Gpt a 6000 👍👍👍👍👍 https://t.co/K4bpA1BmvF,en,0,0,0,0,1094919205563056133,1107205176,1094919205563056133,,,"{'hashtags': [{'start': 14, 'end': 20, 'tag': 'Rubio'}], 'urls': [{'start': 46, 'end': 69, 'url': 'https://t.co/K4bpA1BmvF', 'expanded_url': 'https://twitter.com/rubio_chef/status/1094403140093280257', 'display_url': 'twitter.com/rubio_chef/sta…'}], 'annotations': [{'start': 15, 'end': 19, 'probability': 0.8261, 'type': 'Person', 'normalized_text': 'Rubio'}]}",2.7820652813252504
118,2019-02-11T11:04:28.000Z,None,GPT's Bob Johnston warns housing downturn could weigh on retail https://t.co/haMsIPzVE9,en,0,0,0,0,1094915066124820482,2330784182,1094915066124820482,,,"{'urls': [{'start': 64, 'end': 87, 'url': 'https://t.co/haMsIPzVE9', 'expanded_url': 'https://www.google.com/url?rct=j&sa=t&url=https://www.afr.com/real-estate/sydney-melbourne-office-towers-take-gpt-profit-higher-20190211-h1b35g&ct=ga&cd=CAIyGjBhNjk3MmIwYzYzOTdlNWU6Y29tOmVuOlVT&usg=AFQjCNGgNI4veg6huA5mawDqmnvXIqI29g', 'display_url': 'google.com/url?rct=j&sa=t…'}], 'annotations': [{'start': 0, 'end': 2, 'probability': 0.6772, 'type': 'Organization', 'normalized_text': 'GPT'}, {'start': 6, 'end': 17, 'probability': 0.9715, 'type': 'Person', 'normalized_text': 'Bob Johnston'}]}",2.2580728158857983
119,2019-02-11T08:45:39.000Z,None,"NORMAN HOODIE LTD EDITON - 50 MADE - SAY WHAT - NEARLY SOLD OUT - COME GET IT I GPT IT! @lyphapparel #lyph #luxurylifestyle #streetwear #avantgarde #lyphapparel @ London, United Kingdom https://t.co/Y1wzYfYk63",en,0,0,0,0,1094880131871469568,954259007732174853,1094880131871469568,,,"{'hashtags': [{'start': 101, 'end': 106, 'tag': 'lyph'}, {'start': 107, 'end': 123, 'tag': 'luxurylifestyle'}, {'start': 124, 'end': 135, 'tag': 'streetwear'}, {'start': 136, 'end': 147, 'tag': 'avantgarde'}, {'start': 148, 'end': 160, 'tag': 'lyphapparel'}], 'urls': [{'start': 186, 'end': 209, 'url': 'https://t.co/Y1wzYfYk63', 'expanded_url': 'https://www.instagram.com/p/BtvDsupHdqX/?utm_source=ig_twitter_share&igshid=cn279x5ombaf', 'display_url': 'instagram.com/p/BtvDsupHdqX/…'}], 'mentions': [{'start': 88, 'end': 100, 'username': 'lyphapparel', 'id': '954259007732174853'}], 'annotations': [{'start': 149, 'end': 159, 'probability': 0.5155, 'type': 'Place', 'normalized_text': 'lyphapparel'}, {'start': 163, 'end': 168, 'probability': 0.9289, 'type': 'Place', 'normalized_text': 'London'}, {'start': 171, 'end': 184, 'probability': 0.8511, 'type': 'Place', 'normalized_text': 'United Kingdom'}]}",2.480145686754013
